TEAM,ELITE SOS,YEAR
Mount St. Mary's,14.0,2014
Vermont,14.0,2014
Eastern Kentucky,14.0,2014
Columbia,14.0,2014
Coppin St.,14.0,2014
New Orleans,14.0,2014
High Point,14.0,2014
Charleston,14.0,2014
East Carolina,14.0,2014
Rider,14.0,2014
Holy Cross,14.0,2014
Loyola Chicago,14.0,2014
Lafayette,14.0,2014
IU Indy,14.0,2014
James Madison,14.0,2014
Canisius,14.0,2014
Western Michigan,13.0,2014
Northern Illinois,13.0,2014
Charleston Southern,13.0,2014
Princeton,13.0,2014
Lehigh,13.0,2014
Western Illinois,13.0,2014
Delaware St.,13.0,2014
Grand Canyon,13.0,2014
Toledo,13.0,2014
Valparaiso,13.0,2014
Bucknell,13.0,2014
Colgate,13.0,2014
Morgan St.,13.0,2014
Maine,13.0,2014
Bryant,13.0,2014
Brown,13.0,2014
Howard,13.0,2014
Troy,13.0,2014
Georgia St.,13.0,2014
Ohio,13.0,2014
Utah Valley,13.0,2014
Tennessee Martin,13.0,2014
Quinnipiac,13.0,2014
Monmouth,13.0,2014
Niagara,12.0,2014
Prairie View A&M,12.0,2014
Albany,12.0,2014
UC Davis,12.0,2014
Tulane,12.0,2014
Cal St. Fullerton,12.0,2014
South Carolina St.,12.0,2014
USC Upstate,12.0,2014
UNC Asheville,12.0,2014
William & Mary,12.0,2014
Eastern Washington,12.0,2014
Arkansas St.,12.0,2014
Jacksonville,12.0,2014
Houston Christian,12.0,2014
Saint Peter's,12.0,2014
Elon,12.0,2014
Weber St.,12.0,2014
Wright St.,12.0,2014
Southern Utah,12.0,2014
Kent St.,12.0,2014
Kennesaw St.,12.0,2014
Navy,12.0,2014
Lipscomb,12.0,2014
Appalachian St.,12.0,2014
Purdue Fort Wayne,12.0,2014
UC Riverside,12.0,2014
Jacksonville St.,12.0,2014
Longwood,12.0,2014
North Dakota,12.0,2014
Murray St.,11.0,2014
Gardner Webb,11.0,2014
North Carolina Central,11.0,2014
St. Francis NY,11.0,2014
The Citadel,11.0,2014
Binghamton,11.0,2014
Tennessee Tech,11.0,2014
Mississippi Valley St.,11.0,2014
Northern Kentucky,11.0,2014
Idaho St.,11.0,2014
UMBC,11.0,2014
Army,11.0,2014
Central Michigan,11.0,2014
Coastal Carolina,11.0,2014
Nicholls St.,11.0,2014
Buffalo,11.0,2014
Central Arkansas,11.0,2014
UNC Greensboro,11.0,2014
Texas A&M Corpus Chris,11.0,2014
Northern Arizona,11.0,2014
Cal St. Northridge,11.0,2014
North Carolina A&T,11.0,2014
Hartford,11.0,2014
Norfolk St.,10.0,2014
Western Carolina,10.0,2014
Winthrop,10.0,2014
Florida Gulf Coast,10.0,2014
Idaho,10.0,2014
LIU,10.0,2014
Saint Francis,10.0,2014
New Hampshire,10.0,2014
Seattle,10.0,2014
Lamar,10.0,2014
Maryland Eastern Shore,10.0,2014
Stetson,10.0,2014
Stony Brook,10.0,2014
Stephen F. Austin,10.0,2014
Samford,10.0,2014
UT Rio Grande Valley,10.0,2014
Alcorn St.,10.0,2014
Jackson St.,10.0,2014
VMI,10.0,2014
SIU Edwardsville,10.0,2014
Southeast Missouri St.,10.0,2014
Central Connecticut,10.0,2014
Liberty,10.0,2014
Eastern Illinois,10.0,2014
Hawaii,10.0,2014
Chattanooga,10.0,2014
Campbell,10.0,2014
Austin Peay,9.0,2014
Wagner,9.0,2014
Sam Houston St.,9.0,2014
Southeastern Louisiana,9.0,2014
Georgia Southern,9.0,2014
Montana,9.0,2014
Furman,9.0,2014
Hampton,9.0,2014
Bethune Cookman,9.0,2014
Sacred Heart,9.0,2014
Cal St. Bakersfield,9.0,2014
Radford,9.0,2014
Florida A&M,9.0,2014
Sacramento St.,9.0,2014
Northern Colorado,9.0,2014
NJIT,9.0,2014
Presbyterian,9.0,2014
Texas Southern,9.0,2014
Grambling St.,9.0,2014
Alabama A&M,8.0,2014
Portland St.,8.0,2014
Montana St.,8.0,2014
East Tennessee St.,8.0,2014
Incarnate Word,6.0,2014
Alabama St.,6.0,2014
North Carolina,39.0,2015
Kansas,37.0,2015
Duke,37.0,2015
Michigan St.,35.0,2015
Wisconsin,35.0,2015
N.C. State,34.0,2015
Marquette,34.0,2015
Louisville,34.0,2015
Providence,33.0,2015
Kansas St.,33.0,2015
Oklahoma,33.0,2015
Michigan,33.0,2015
Georgetown,33.0,2015
Iowa St.,33.0,2015
Notre Dame,33.0,2015
Oklahoma St.,33.0,2015
St. John's,32.0,2015
Butler,32.0,2015
Texas,32.0,2015
Florida,32.0,2015
Xavier,32.0,2015
Iowa,32.0,2015
Baylor,32.0,2015
West Virginia,32.0,2015
Wake Forest,32.0,2015
Missouri,32.0,2015
Syracuse,31.0,2015
UCLA,31.0,2015
Georgia Tech,31.0,2015
Virginia,30.0,2015
Seton Hall,30.0,2015
Nebraska,30.0,2015
Rutgers,30.0,2015
Boston College,30.0,2015
Northwestern,30.0,2015
Virginia Tech,30.0,2015
Utah,30.0,2015
Ohio St.,30.0,2015
Minnesota,30.0,2015
Texas Tech,30.0,2015
Illinois,30.0,2015
Georgia,29.0,2015
Purdue,29.0,2015
Alabama,29.0,2015
Kentucky,29.0,2015
Maryland,29.0,2015
Creighton,29.0,2015
Indiana,29.0,2015
Clemson,29.0,2015
DePaul,29.0,2015
Miami FL,29.0,2015
Tennessee,29.0,2015
Florida St.,28.0,2015
Pittsburgh,28.0,2015
Oregon,28.0,2015
South Carolina,28.0,2015
TCU,28.0,2015
Auburn,28.0,2015
Villanova,27.0,2015
Long Beach St.,27.0,2015
Stanford,27.0,2015
Penn St.,27.0,2015
Arizona,27.0,2015
Mississippi,27.0,2015
Arkansas,26.0,2015
Arizona St.,26.0,2015
Washington St.,26.0,2015
California,26.0,2015
Vanderbilt,25.0,2015
VCU,25.0,2015
USC,25.0,2015
Colorado,25.0,2015
Washington,24.0,2015
Loyola Marymount,24.0,2015
Oregon St.,24.0,2015
Texas A&M,23.0,2015
LSU,23.0,2015
Gonzaga,23.0,2015
San Diego,23.0,2015
Mississippi St.,23.0,2015
George Mason,22.0,2015
Connecticut,22.0,2015
George Washington,22.0,2015
Massachusetts,22.0,2015
San Diego St.,22.0,2015
Santa Clara,22.0,2015
Pepperdine,22.0,2015
BYU,22.0,2015
Davidson,22.0,2015
Wichita St.,22.0,2015
UNLV,21.0,2015
Oakland,21.0,2015
Cincinnati,21.0,2015
Illinois St.,21.0,2015
Drake,21.0,2015
Pacific,21.0,2015
SMU,21.0,2015
Temple,21.0,2015
La Salle,21.0,2015
Richmond,20.0,2015
Fordham,20.0,2015
San Francisco,20.0,2015
Portland,20.0,2015
Boise St.,20.0,2015
Dayton,20.0,2015
Saint Mary's,20.0,2015
Bradley,20.0,2015
Saint Joseph's,20.0,2015
Cal St. Northridge,19.0,2015
Memphis,19.0,2015
Tulsa,19.0,2015
Missouri St.,19.0,2015
South Florida,19.0,2015
East Carolina,19.0,2015
Northern Iowa,19.0,2015
Texas Southern,19.0,2015
Rhode Island,19.0,2015
Saint Louis,19.0,2015
Loyola Chicago,18.0,2015
Indiana St.,18.0,2015
Buffalo,18.0,2015
UC Irvine,18.0,2015
UC Santa Barbara,18.0,2015
UAB,18.0,2015
Cal Poly,18.0,2015
Ball St.,18.0,2015
Milwaukee,18.0,2015
Southern Illinois,18.0,2015
Duquesne,17.0,2015
Cleveland St.,17.0,2015
Wyoming,17.0,2015
Green Bay,17.0,2015
Fresno St.,17.0,2015
Toledo,17.0,2015
Detroit Mercy,17.0,2015
Northern Illinois,17.0,2015
New Mexico,17.0,2015
UC Riverside,17.0,2015
Nevada,17.0,2015
Charlotte,17.0,2015
St. Bonaventure,17.0,2015
Harvard,17.0,2015
Yale,16.0,2015
Houston,16.0,2015
Air Force,16.0,2015
William & Mary,16.0,2015
UCF,16.0,2015
Evansville,16.0,2015
Tulane,16.0,2015
Southern Miss,16.0,2015
San Jose St.,16.0,2015
Eastern Michigan,16.0,2015
Utah St.,16.0,2015
Gardner Webb,15.0,2015
Coppin St.,15.0,2015
Georgia St.,15.0,2015
Tennessee St.,15.0,2015
Louisiana Tech,15.0,2015
Chicago St.,15.0,2015
UNC Wilmington,15.0,2015
Illinois Chicago,15.0,2015
Colorado St.,15.0,2015
North Dakota,15.0,2015
Miami OH,15.0,2015
Wofford,15.0,2015
Western Kentucky,15.0,2015
Northwestern St.,15.0,2015
Western Michigan,15.0,2015
Wright St.,15.0,2015
Penn,15.0,2015
Nicholls St.,15.0,2015
North Texas,15.0,2015
Youngstown St.,15.0,2015
IU Indy,15.0,2015
UT Arlington,15.0,2015
Charleston,14.0,2015
Stephen F. Austin,14.0,2015
Ohio,14.0,2015
Marshall,14.0,2015
Lamar,14.0,2015
UTEP,14.0,2015
New Mexico St.,14.0,2015
Savannah St.,14.0,2015
Maine,14.0,2015
Northeastern,14.0,2015
Delaware,14.0,2015
Morehead St.,14.0,2015
South Dakota St.,14.0,2015
Middle Tennessee,14.0,2015
Niagara,14.0,2015
North Florida,14.0,2015
Hawaii,14.0,2015
Stony Brook,14.0,2015
Belmont,14.0,2015
Akron,14.0,2015
Columbia,14.0,2015
Cal St. Fullerton,14.0,2015
Kent St.,14.0,2015
Robert Morris,14.0,2015
Tennessee Martin,14.0,2015
Brown,14.0,2015
Eastern Kentucky,14.0,2015
Cornell,14.0,2015
North Dakota St.,14.0,2015
Binghamton,14.0,2015
Central Michigan,14.0,2015
Eastern Illinois,13.0,2015
Mount St. Mary's,13.0,2015
Charleston Southern,13.0,2015
Rice,13.0,2015
NJIT,13.0,2015
Furman,13.0,2015
Norfolk St.,13.0,2015
Bucknell,13.0,2015
Western Carolina,13.0,2015
North Carolina Central,13.0,2015
Southeastern Louisiana,13.0,2015
Delaware St.,13.0,2015
Lafayette,13.0,2015
Eastern Washington,13.0,2015
Oral Roberts,13.0,2015
Texas St.,13.0,2015
Prairie View A&M,13.0,2015
Austin Peay,13.0,2015
Grambling St.,13.0,2015
UMass Lowell,13.0,2015
Old Dominion,13.0,2015
McNeese St.,13.0,2015
Murray St.,13.0,2015
Montana St.,13.0,2015
Bowling Green,13.0,2015
Weber St.,13.0,2015
New Orleans,13.0,2015
James Madison,13.0,2015
Monmouth,13.0,2015
Boston University,13.0,2015
Drexel,13.0,2015
Florida Atlantic,13.0,2015
Purdue Fort Wayne,13.0,2015
UC Davis,13.0,2015
High Point,13.0,2015
Presbyterian,12.0,2015
Morgan St.,12.0,2015
Denver,12.0,2015
Lipscomb,12.0,2015
Chattanooga,12.0,2015
UMBC,12.0,2015
South Alabama,12.0,2015
Northern Kentucky,12.0,2015
Towson,12.0,2015
Fairfield,12.0,2015
Iona,12.0,2015
FIU,12.0,2015
Rider,12.0,2015
Southern,12.0,2015
Appalachian St.,12.0,2015
Colgate,12.0,2015
Elon,12.0,2015
Kennesaw St.,12.0,2015
East Tennessee St.,12.0,2015
American,12.0,2015
Montana,12.0,2015
Arkansas St.,12.0,2015
VMI,12.0,2015
Utah Valley,12.0,2015
Maryland Eastern Shore,12.0,2015
Valparaiso,12.0,2015
Loyola MD,12.0,2015
Louisiana Monroe,12.0,2015
UT Rio Grande Valley,12.0,2015
Northern Arizona,12.0,2015
Mercer,12.0,2015
Dartmouth,12.0,2015
Navy,12.0,2015
Hampton,12.0,2015
Jacksonville St.,12.0,2015
Hartford,12.0,2015
Western Illinois,12.0,2015
Southeast Missouri St.,12.0,2015
Mississippi Valley St.,12.0,2015
Coastal Carolina,11.0,2015
Albany,11.0,2015
Louisiana,11.0,2015
Fairleigh Dickinson,11.0,2015
South Dakota,11.0,2015
Florida Gulf Coast,11.0,2015
Radford,11.0,2015
Incarnate Word,11.0,2015
Houston Christian,11.0,2015
Princeton,11.0,2015
North Carolina A&T,11.0,2015
Lehigh,11.0,2015
The Citadel,11.0,2015
Wagner,11.0,2015
Little Rock,11.0,2015
UTSA,11.0,2015
South Carolina St.,11.0,2015
Holy Cross,11.0,2015
UNC Greensboro,11.0,2015
Troy,11.0,2015
Sam Houston St.,11.0,2015
SIU Edwardsville,11.0,2015
Alcorn St.,11.0,2015
Tennessee Tech,11.0,2015
Arkansas Pine Bluff,11.0,2015
Samford,11.0,2015
Grand Canyon,11.0,2015
Campbell,11.0,2015
Manhattan,11.0,2015
UMKC,11.0,2015
Saint Francis,11.0,2015
Georgia Southern,11.0,2015
Longwood,11.0,2015
UNC Asheville,11.0,2015
Canisius,10.0,2015
Jacksonville,10.0,2015
Sacramento St.,10.0,2015
Marist,10.0,2015
Howard,10.0,2015
Alabama A&M,10.0,2015
Stetson,10.0,2015
Portland St.,10.0,2015
Northern Colorado,10.0,2015
Abilene Christian,10.0,2015
Southern Utah,10.0,2015
Saint Peter's,10.0,2015
Cal St. Bakersfield,10.0,2015
Army,10.0,2015
Nebraska Omaha,10.0,2015
Siena,10.0,2015
Texas A&M Corpus Chris,10.0,2015
Bryant,10.0,2015
LIU,10.0,2015
Winthrop,9.0,2015
Hofstra,9.0,2015
Vermont,9.0,2015
Idaho,9.0,2015
USC Upstate,9.0,2015
Central Arkansas,9.0,2015
New Hampshire,9.0,2015
St. Francis NY,9.0,2015
Idaho St.,9.0,2015
Central Connecticut,9.0,2015
Quinnipiac,9.0,2015
Jackson St.,9.0,2015
Florida A&M,9.0,2015
Sacred Heart,9.0,2015
Seattle,9.0,2015
Liberty,8.0,2015
Alabama St.,8.0,2015
Bethune Cookman,6.0,2015
Oklahoma,38.0,2016
Kansas,36.0,2016
Virginia,36.0,2016
Texas,36.0,2016
Baylor,35.0,2016
Iowa St.,35.0,2016
West Virginia,35.0,2016
Kansas St.,35.0,2016
Villanova,34.0,2016
Miami FL,34.0,2016
Wake Forest,34.0,2016
North Carolina,34.0,2016
TCU,33.0,2016
Notre Dame,33.0,2016
Texas Tech,33.0,2016
Syracuse,33.0,2016
Georgia Tech,33.0,2016
Duke,33.0,2016
Florida,33.0,2016
Georgetown,32.0,2016
Providence,32.0,2016
Alabama,32.0,2016
Stanford,32.0,2016
Pittsburgh,32.0,2016
Virginia Tech,32.0,2016
Seton Hall,31.0,2016
Oklahoma St.,31.0,2016
St. John's,31.0,2016
Utah,31.0,2016
Butler,31.0,2016
Louisville,31.0,2016
Florida St.,31.0,2016
Oregon St.,31.0,2016
UCLA,31.0,2016
Wisconsin,31.0,2016
DePaul,31.0,2016
Vanderbilt,31.0,2016
Boston College,30.0,2016
Iowa,30.0,2016
Maryland,30.0,2016
Arizona St.,30.0,2016
N.C. State,30.0,2016
Xavier,29.0,2016
Michigan,29.0,2016
Oregon,29.0,2016
Creighton,29.0,2016
Washington St.,29.0,2016
Kentucky,29.0,2016
Tennessee,29.0,2016
Texas A&M,28.0,2016
Georgia,28.0,2016
Nebraska,28.0,2016
Missouri,28.0,2016
Clemson,28.0,2016
Marquette,28.0,2016
Ohio St.,27.0,2016
California,27.0,2016
LSU,27.0,2016
USC,27.0,2016
Washington,27.0,2016
Auburn,27.0,2016
Colorado,27.0,2016
Purdue,27.0,2016
Michigan St.,26.0,2016
Penn St.,26.0,2016
Arizona,26.0,2016
Rutgers,26.0,2016
Illinois,26.0,2016
Long Beach St.,26.0,2016
Temple,26.0,2016
Indiana,26.0,2016
Mississippi St.,25.0,2016
Arkansas,25.0,2016
Connecticut,25.0,2016
Davidson,24.0,2016
Mississippi,24.0,2016
Cincinnati,24.0,2016
Northwestern,24.0,2016
Richmond,24.0,2016
Minnesota,24.0,2016
Saint Joseph's,23.0,2016
Northern Iowa,23.0,2016
Tulsa,23.0,2016
Gonzaga,22.0,2016
South Florida,22.0,2016
La Salle,22.0,2016
VCU,22.0,2016
South Carolina,22.0,2016
Bradley,22.0,2016
Dayton,22.0,2016
East Carolina,21.0,2016
Tulane,21.0,2016
Wichita St.,21.0,2016
Saint Louis,21.0,2016
George Washington,21.0,2016
George Mason,21.0,2016
Cal Poly,20.0,2016
Pacific,20.0,2016
Massachusetts,20.0,2016
Illinois St.,20.0,2016
SMU,20.0,2016
San Diego St.,20.0,2016
Rhode Island,20.0,2016
UNLV,20.0,2016
Memphis,20.0,2016
Boise St.,20.0,2016
BYU,20.0,2016
Santa Clara,19.0,2016
Loyola Marymount,19.0,2016
Missouri St.,19.0,2016
Buffalo,19.0,2016
Pepperdine,19.0,2016
UC Irvine,19.0,2016
Houston,19.0,2016
UC Santa Barbara,19.0,2016
Fresno St.,19.0,2016
Harvard,19.0,2016
Indiana St.,18.0,2016
Duquesne,18.0,2016
IU Indy,18.0,2016
UCF,18.0,2016
San Diego,18.0,2016
Oral Roberts,18.0,2016
Northern Kentucky,18.0,2016
Utah St.,18.0,2016
Yale,18.0,2016
Delaware,18.0,2016
St. Bonaventure,18.0,2016
Loyola Chicago,18.0,2016
Kennesaw St.,18.0,2016
Portland,18.0,2016
New Mexico,18.0,2016
Elon,18.0,2016
Eastern Michigan,18.0,2016
William & Mary,17.0,2016
Drexel,17.0,2016
Northeastern,17.0,2016
Cornell,17.0,2016
Saint Mary's,17.0,2016
Oakland,17.0,2016
Green Bay,17.0,2016
Youngstown St.,17.0,2016
Drake,17.0,2016
Nevada,17.0,2016
Wyoming,17.0,2016
Hofstra,17.0,2016
Penn,17.0,2016
Fordham,16.0,2016
Princeton,16.0,2016
Western Illinois,16.0,2016
Arkansas Pine Bluff,16.0,2016
Chicago St.,16.0,2016
Valparaiso,16.0,2016
Cleveland St.,16.0,2016
San Francisco,16.0,2016
Air Force,16.0,2016
Detroit Mercy,16.0,2016
Wofford,16.0,2016
Northern Arizona,16.0,2016
Cal St. Northridge,16.0,2016
Evansville,16.0,2016
Maryland Eastern Shore,16.0,2016
Brown,16.0,2016
Little Rock,16.0,2016
San Jose St.,16.0,2016
Colorado St.,16.0,2016
Texas Southern,16.0,2016
Utah Valley,16.0,2016
Western Michigan,16.0,2016
Appalachian St.,16.0,2016
Western Carolina,15.0,2016
UMKC,15.0,2016
Charleston,15.0,2016
Hawaii,15.0,2016
Cal St. Fullerton,15.0,2016
Marshall,15.0,2016
Purdue Fort Wayne,15.0,2016
Coppin St.,15.0,2016
Iona,15.0,2016
Wright St.,15.0,2016
Louisiana,15.0,2016
UC Davis,15.0,2016
New Mexico St.,15.0,2016
UNC Wilmington,15.0,2016
Belmont,15.0,2016
Florida Atlantic,15.0,2016
Louisiana Monroe,15.0,2016
Middle Tennessee,15.0,2016
Nicholls St.,15.0,2016
Incarnate Word,15.0,2016
Arkansas St.,15.0,2016
Dartmouth,15.0,2016
Akron,15.0,2016
James Madison,14.0,2016
Southern Illinois,14.0,2016
North Florida,14.0,2016
Charleston Southern,14.0,2016
McNeese St.,14.0,2016
Western Kentucky,14.0,2016
South Dakota,14.0,2016
Miami OH,14.0,2016
Northwestern St.,14.0,2016
Morehead St.,14.0,2016
Austin Peay,14.0,2016
Southern Utah,14.0,2016
Milwaukee,14.0,2016
South Alabama,14.0,2016
Gardner Webb,14.0,2016
Vermont,14.0,2016
Monmouth,14.0,2016
Montana,14.0,2016
Troy,14.0,2016
Central Arkansas,13.0,2016
Georgia Southern,13.0,2016
Eastern Kentucky,13.0,2016
Old Dominion,13.0,2016
South Dakota St.,13.0,2016
Kent St.,13.0,2016
Prairie View A&M,13.0,2016
East Tennessee St.,13.0,2016
Charlotte,13.0,2016
SIU Edwardsville,13.0,2016
Stony Brook,13.0,2016
Towson,13.0,2016
Lehigh,13.0,2016
UT Rio Grande Valley,13.0,2016
Chattanooga,13.0,2016
Texas A&M Corpus Chris,13.0,2016
Central Michigan,13.0,2016
Fairfield,13.0,2016
UTSA,13.0,2016
Bryant,13.0,2016
Columbia,13.0,2016
Georgia St.,13.0,2016
UT Arlington,13.0,2016
UNC Greensboro,13.0,2016
North Dakota St.,13.0,2016
Sam Houston St.,13.0,2016
Illinois Chicago,13.0,2016
Florida Gulf Coast,13.0,2016
VMI,13.0,2016
Nebraska Omaha,13.0,2016
Tennessee Tech,13.0,2016
UNC Asheville,13.0,2016
Saint Peter's,12.0,2016
Houston Christian,12.0,2016
Rider,12.0,2016
NJIT,12.0,2016
UC Riverside,12.0,2016
Bowling Green,12.0,2016
Northern Illinois,12.0,2016
Southeastern Louisiana,12.0,2016
Stetson,12.0,2016
Cal St. Bakersfield,12.0,2016
North Texas,12.0,2016
Northern Colorado,12.0,2016
Grand Canyon,12.0,2016
Manhattan,12.0,2016
Stephen F. Austin,12.0,2016
Niagara,12.0,2016
Norfolk St.,12.0,2016
Southeast Missouri St.,12.0,2016
USC Upstate,12.0,2016
Liberty,12.0,2016
UMass Lowell,12.0,2016
Siena,12.0,2016
High Point,12.0,2016
Hartford,12.0,2016
Rice,12.0,2016
Samford,12.0,2016
Delaware St.,12.0,2016
UAB,12.0,2016
Radford,12.0,2016
Seattle,12.0,2016
Murray St.,12.0,2016
Jacksonville St.,11.0,2016
Loyola MD,11.0,2016
Eastern Illinois,11.0,2016
Ohio,11.0,2016
Mount St. Mary's,11.0,2016
Colgate,11.0,2016
Morgan St.,11.0,2016
Tennessee Martin,11.0,2016
Texas St.,11.0,2016
Binghamton,11.0,2016
New Hampshire,11.0,2016
Holy Cross,11.0,2016
American,11.0,2016
Mississippi Valley St.,11.0,2016
Hampton,11.0,2016
Weber St.,11.0,2016
Lipscomb,11.0,2016
Montana St.,11.0,2016
Toledo,11.0,2016
North Dakota,11.0,2016
Lafayette,11.0,2016
Furman,11.0,2016
Maine,11.0,2016
Grambling St.,10.0,2016
Canisius,10.0,2016
Jacksonville,10.0,2016
South Carolina St.,10.0,2016
Louisiana Tech,10.0,2016
Ball St.,10.0,2016
Presbyterian,10.0,2016
Eastern Washington,10.0,2016
Jackson St.,10.0,2016
Denver,10.0,2016
Robert Morris,10.0,2016
North Carolina A&T,10.0,2016
Sacred Heart,10.0,2016
Bethune Cookman,10.0,2016
Savannah St.,10.0,2016
Coastal Carolina,10.0,2016
Fairleigh Dickinson,10.0,2016
Mercer,10.0,2016
Bucknell,10.0,2016
Southern Miss,10.0,2016
Quinnipiac,10.0,2016
The Citadel,10.0,2016
Albany,10.0,2016
Winthrop,9.0,2016
Longwood,9.0,2016
Idaho St.,9.0,2016
FIU,9.0,2016
Boston University,9.0,2016
Idaho,9.0,2016
Sacramento St.,9.0,2016
Howard,9.0,2016
Alabama St.,9.0,2016
Tennessee St.,9.0,2016
Portland St.,9.0,2016
Marist,9.0,2016
UMBC,9.0,2016
Wagner,9.0,2016
Abilene Christian,9.0,2016
Alcorn St.,9.0,2016
UTEP,9.0,2016
New Orleans,9.0,2016
Saint Francis,8.0,2016
Southern,8.0,2016
Lamar,8.0,2016
Navy,8.0,2016
North Carolina Central,8.0,2016
Army,8.0,2016
St. Francis NY,7.0,2016
Central Connecticut,7.0,2016
Alabama A&M,7.0,2016
Campbell,7.0,2016
Florida A&M,7.0,2016
LIU,5.0,2016
Iowa St.,39.0,2017
Oklahoma,39.0,2017
Texas,38.0,2017
Oklahoma St.,38.0,2017
Duke,37.0,2017
Virginia,37.0,2017
North Carolina,37.0,2017
Kansas,37.0,2017
Louisville,36.0,2017
Florida,36.0,2017
Baylor,36.0,2017
Kansas St.,35.0,2017
Pittsburgh,35.0,2017
Notre Dame,35.0,2017
Xavier,35.0,2017
Wake Forest,35.0,2017
Clemson,35.0,2017
Michigan St.,35.0,2017
West Virginia,34.0,2017
Miami FL,34.0,2017
Michigan,34.0,2017
Wisconsin,34.0,2017
Vanderbilt,34.0,2017
TCU,33.0,2017
Tennessee,33.0,2017
Butler,33.0,2017
Nebraska,33.0,2017
Virginia Tech,33.0,2017
Kentucky,33.0,2017
Seton Hall,33.0,2017
Indiana,33.0,2017
Georgia,32.0,2017
Florida St.,32.0,2017
St. John's,32.0,2017
Georgetown,32.0,2017
Boston College,31.0,2017
South Carolina,31.0,2017
Purdue,31.0,2017
Marquette,31.0,2017
Texas Tech,31.0,2017
N.C. State,31.0,2017
Villanova,31.0,2017
Arkansas,30.0,2017
Georgia Tech,30.0,2017
Northwestern,30.0,2017
Texas A&M,30.0,2017
Providence,30.0,2017
Syracuse,30.0,2017
Creighton,29.0,2017
Penn St.,29.0,2017
Stanford,29.0,2017
LSU,29.0,2017
Minnesota,29.0,2017
DePaul,29.0,2017
Illinois,29.0,2017
Iowa,28.0,2017
Rutgers,28.0,2017
Ohio St.,28.0,2017
Maryland,27.0,2017
Washington,27.0,2017
Auburn,27.0,2017
Mississippi,27.0,2017
Arizona,27.0,2017
Alabama,27.0,2017
Oregon,27.0,2017
Arizona St.,26.0,2017
Missouri,26.0,2017
UCLA,26.0,2017
Connecticut,26.0,2017
USC,25.0,2017
Tulsa,25.0,2017
Cincinnati,25.0,2017
California,24.0,2017
Mississippi St.,24.0,2017
Temple,24.0,2017
Washington St.,24.0,2017
Gonzaga,24.0,2017
Oregon St.,23.0,2017
Colorado,23.0,2017
Northern Iowa,23.0,2017
Tulane,22.0,2017
SMU,22.0,2017
UCF,22.0,2017
Rhode Island,22.0,2017
Memphis,22.0,2017
Pacific,22.0,2017
Davidson,22.0,2017
East Carolina,22.0,2017
Santa Clara,21.0,2017
Saint Joseph's,21.0,2017
Dayton,20.0,2017
Houston,20.0,2017
Utah,20.0,2017
VCU,20.0,2017
Portland,20.0,2017
South Florida,20.0,2017
Boise St.,20.0,2017
Southern Illinois,20.0,2017
San Diego,20.0,2017
Saint Mary's,20.0,2017
New Mexico,20.0,2017
Loyola Marymount,20.0,2017
Long Beach St.,19.0,2017
Bradley,19.0,2017
Fresno St.,19.0,2017
BYU,19.0,2017
Richmond,19.0,2017
Pepperdine,19.0,2017
Indiana St.,19.0,2017
La Salle,19.0,2017
Wichita St.,18.0,2017
UNLV,18.0,2017
George Washington,18.0,2017
Evansville,18.0,2017
San Francisco,18.0,2017
Western Carolina,17.0,2017
South Carolina St.,17.0,2017
Mount St. Mary's,17.0,2017
Saint Louis,17.0,2017
Chicago St.,17.0,2017
William & Mary,17.0,2017
San Diego St.,17.0,2017
Texas Southern,17.0,2017
Utah St.,17.0,2017
Mississippi Valley St.,17.0,2017
Oral Roberts,17.0,2017
Drake,17.0,2017
Illinois St.,17.0,2017
Nevada,16.0,2017
St. Bonaventure,16.0,2017
Massachusetts,16.0,2017
Colorado St.,16.0,2017
San Jose St.,16.0,2017
Missouri St.,16.0,2017
VMI,16.0,2017
Duquesne,16.0,2017
Northeastern,16.0,2017
Mercer,16.0,2017
George Mason,16.0,2017
Cornell,15.0,2017
Belmont,15.0,2017
Yale,15.0,2017
Cal St. Bakersfield,15.0,2017
Central Arkansas,15.0,2017
Penn,15.0,2017
Fordham,15.0,2017
Charlotte,15.0,2017
IU Indy,15.0,2017
Marshall,15.0,2017
UT Arlington,15.0,2017
UC Santa Barbara,15.0,2017
Wofford,15.0,2017
Chattanooga,15.0,2017
UMKC,15.0,2017
Western Michigan,15.0,2017
Nebraska Omaha,15.0,2017
Charleston,15.0,2017
Buffalo,15.0,2017
Loyola Chicago,15.0,2017
Cleveland St.,15.0,2017
Radford,15.0,2017
UC Irvine,15.0,2017
Eastern Michigan,15.0,2017
Appalachian St.,15.0,2017
Akron,14.0,2017
Princeton,14.0,2017
Valparaiso,14.0,2017
Utah Valley,14.0,2017
UNC Wilmington,14.0,2017
Monmouth,14.0,2017
South Dakota St.,14.0,2017
Air Force,14.0,2017
Maine,14.0,2017
Old Dominion,14.0,2017
North Florida,14.0,2017
Prairie View A&M,14.0,2017
UAB,14.0,2017
Tennessee St.,14.0,2017
East Tennessee St.,14.0,2017
Iona,14.0,2017
Siena,14.0,2017
Bucknell,14.0,2017
Manhattan,14.0,2017
The Citadel,14.0,2017
Holy Cross,14.0,2017
Marist,14.0,2017
UNC Greensboro,14.0,2017
Grand Canyon,14.0,2017
Maryland Eastern Shore,14.0,2017
Samford,14.0,2017
Dartmouth,14.0,2017
Middle Tennessee,14.0,2017
Arkansas St.,14.0,2017
